,image,response
52,aerial_ladder_truck_s_000235.png,81.88571428571429
53,aerial_ladder_truck_s_000281.png,75.0
54,aerial_ladder_truck_s_000316.png,79.42857142857143
55,aerial_ladder_truck_s_000406.png,78.34285714285714
56,aerial_ladder_truck_s_000416.png,76.74285714285715
57,aerial_ladder_truck_s_000476.png,76.86111111111111
58,aerial_ladder_truck_s_000528.png,78.31428571428572
59,aerial_ladder_truck_s_000553.png,73.65714285714286
60,aerial_ladder_truck_s_000569.png,77.88571428571429
61,aerial_ladder_truck_s_000575.png,79.55555555555556
62,aerial_ladder_truck_s_000576.png,82.68571428571428
63,aerial_ladder_truck_s_000579.png,83.71428571428571
64,aerial_ladder_truck_s_000675.png,76.97142857142858
65,aerial_ladder_truck_s_000688.png,78.22222222222223
66,aerial_ladder_truck_s_000709.png,72.02777777777777
67,aerial_ladder_truck_s_000715.png,70.22857142857143
68,aerial_ladder_truck_s_000735.png,87.85714285714286
69,aerial_ladder_truck_s_000799.png,72.68571428571428
70,aerial_ladder_truck_s_000831.png,82.25714285714285
71,aerial_ladder_truck_s_000833.png,75.08571428571429
72,aerial_ladder_truck_s_000865.png,77.37142857142857
73,aerial_ladder_truck_s_001042.png,80.25641025641026
74,aerial_ladder_truck_s_001183.png,84.6
75,aerial_ladder_truck_s_001218.png,83.25714285714285
76,aerial_ladder_truck_s_001257.png,78.91428571428571
77,aerial_ladder_truck_s_001264.png,80.17142857142858
78,aerial_ladder_truck_s_001282.png,77.45714285714286
79,aerial_ladder_truck_s_001320.png,76.45714285714286
80,aerial_ladder_truck_s_001324.png,87.4
81,aerial_ladder_truck_s_001356.png,86.65714285714286
82,aerial_ladder_truck_s_001376.png,80.0
83,aerial_ladder_truck_s_001393.png,81.62857142857143
84,aerial_ladder_truck_s_001433.png,84.91428571428571
85,aerial_ladder_truck_s_001466.png,89.94285714285714
86,aeroplane_s_000002.png,87.48571428571428
87,aeroplane_s_000040.png,80.31428571428572
88,aeroplane_s_000045.png,90.45714285714286
89,aeroplane_s_000063.png,90.94285714285714
90,airbus_s_000009.png,84.22222222222223
91,airbus_s_000030.png,91.71428571428571
92,airbus_s_000049.png,89.25714285714285
93,airbus_s_000099.png,88.27777777777777
94,airbus_s_000108.png,88.22857142857143
95,airbus_s_000131.png,86.97142857142858
96,airbus_s_000136.png,92.16666666666667
97,airbus_s_000156.png,91.6
98,airbus_s_000170.png,93.6
99,airbus_s_000198.png,88.88571428571429
100,airbus_s_000211.png,92.54285714285714
101,airbus_s_000232.png,90.54285714285714
102,airbus_s_000234.png,90.71428571428571
103,airbus_s_000249.png,85.71428571428571
104,airbus_s_000257.png,91.91428571428571
105,airbus_s_000301.png,87.08571428571429
106,airbus_s_000312.png,92.0
107,airbus_s_000315.png,93.17142857142858
108,airbus_s_000332.png,92.48571428571428
109,airbus_s_000340.png,86.02857142857142
110,airbus_s_000345.png,93.0
111,airbus_s_000410.png,83.57142857142857
112,airbus_s_000413.png,94.08571428571429
113,airbus_s_000432.png,85.6
114,airbus_s_000450.png,89.91666666666667
115,airbus_s_000640.png,90.4
116,airbus_s_000691.png,84.82857142857142
117,airbus_s_000708.png,94.0
118,airbus_s_000733.png,90.17142857142858
119,airbus_s_000770.png,91.37142857142857
120,airbus_s_000774.png,90.25714285714285
121,airbus_s_000778.png,95.30555555555556
122,airbus_s_000782.png,90.85714285714286
123,airbus_s_000807.png,79.82857142857142
124,airbus_s_000883.png,92.31428571428572
125,airbus_s_000909.png,88.71428571428571
126,airbus_s_000947.png,85.27777777777777
127,airbus_s_000970.png,88.31428571428572
128,airbus_s_001010.png,90.0
129,airbus_s_001030.png,89.8
130,airbus_s_001063.png,80.77142857142857
131,airbus_s_001079.png,81.05714285714286
132,airbus_s_001191.png,89.75
133,airbus_s_001232.png,88.42857142857143
134,airbus_s_001259.png,90.97142857142858
135,airbus_s_001282.png,87.42857142857143
136,airbus_s_001294.png,91.28571428571429
137,airbus_s_001323.png,92.97142857142858
138,airbus_s_001337.png,91.14285714285714
139,airbus_s_001342.png,92.37142857142857
140,airbus_s_001347.png,86.82857142857142
141,airbus_s_001414.png,89.77142857142857
142,airbus_s_001421.png,94.42857142857143
143,airbus_s_001433.png,93.28571428571429
144,airbus_s_001458.png,92.14285714285714
145,airbus_s_001477.png,89.85714285714286
146,airbus_s_001506.png,88.94285714285714
147,airbus_s_001508.png,87.02857142857142
148,airbus_s_001517.png,84.4
149,airbus_s_001518.png,94.0
150,airbus_s_001524.png,86.65714285714286
151,airbus_s_001536.png,90.4
152,airbus_s_001539.png,76.17142857142858
153,airbus_s_001552.png,90.34285714285714
154,airbus_s_001574.png,89.54285714285714
155,airbus_s_001580.png,81.22222222222223
156,airbus_s_001604.png,89.75
157,airbus_s_001616.png,88.94285714285714
158,airbus_s_001645.png,86.05714285714286
159,airbus_s_001662.png,90.82857142857142
160,airbus_s_001681.png,89.42857142857143
161,airbus_s_001709.png,93.62857142857143
162,airbus_s_001726.png,90.71428571428571
163,airbus_s_001750.png,83.45714285714286
164,airbus_s_001764.png,93.2
165,airbus_s_001805.png,89.34285714285714
166,airbus_s_001806.png,90.14285714285714
167,airbus_s_001809.png,91.22857142857143
168,airbus_s_001819.png,91.37142857142857
169,airbus_s_001841.png,94.88571428571429
170,airbus_s_001928.png,87.05714285714286
171,airbus_s_001955.png,92.91428571428571
172,airbus_s_001961.png,88.54285714285714
173,airbus_s_002004.png,94.17142857142858
174,airbus_s_002006.png,84.37142857142857
175,airbus_s_002139.png,93.28571428571429
176,airbus_s_002193.png,92.14285714285714
177,airbus_s_002206.png,88.74285714285715
178,airbus_s_002266.png,82.77142857142857
179,airbus_s_002275.png,83.22857142857143
180,airbus_s_002278.png,66.77142857142857
181,airbus_s_002291.png,83.82857142857142
182,airbus_s_002295.png,86.66666666666667
183,airliner_s_000014.png,91.48571428571428
184,airliner_s_000031.png,93.74285714285715
185,airliner_s_000043.png,90.51428571428572
186,airliner_s_000075.png,84.11428571428571
187,airliner_s_000078.png,71.42857142857143
188,airliner_s_000179.png,90.57142857142857
189,airliner_s_000196.png,85.61111111111111
190,airliner_s_000209.png,93.45714285714286
191,airliner_s_000275.png,76.57142857142857
192,airliner_s_000277.png,90.4
193,airliner_s_000279.png,93.41666666666667
194,airliner_s_000368.png,82.48571428571428
195,airliner_s_000499.png,87.28571428571429
196,airliner_s_000551.png,88.22857142857143
197,airliner_s_000558.png,89.51428571428572
198,airliner_s_000716.png,91.68571428571428
199,airliner_s_000741.png,83.91428571428571
200,airliner_s_001004.png,88.65714285714286
201,airliner_s_001117.png,79.28571428571429
202,airliner_s_001142.png,92.22857142857143
203,airliner_s_001155.png,91.08571428571429
204,airliner_s_001213.png,91.05714285714286
205,airliner_s_001224.png,90.12820512820512
206,airliner_s_001228.png,87.74285714285715
207,airliner_s_001232.png,93.28571428571429
208,airliner_s_001245.png,89.48571428571428
209,airliner_s_001256.png,91.62857142857143
210,airliner_s_001273.png,90.02857142857142
211,airliner_s_001298.png,77.6
212,airliner_s_001310.png,92.28571428571429
213,airliner_s_001336.png,92.65714285714286
214,airliner_s_001386.png,88.94444444444444
215,airliner_s_001490.png,88.45714285714286
216,airliner_s_001545.png,89.62857142857143
217,airliner_s_001669.png,80.02857142857142
218,airliner_s_001698.png,92.74285714285715
219,airliner_s_001718.png,92.97142857142858
220,airliner_s_001726.png,94.45714285714286
221,airliner_s_001818.png,92.17142857142858
222,airliner_s_001862.png,87.88571428571429
223,airliner_s_001880.png,93.28571428571429
224,airliner_s_001908.png,92.02857142857142
225,airliner_s_002060.png,89.85714285714286
226,airliner_s_002061.png,76.4
227,airliner_s_002135.png,83.2
228,airliner_s_002158.png,90.57142857142857
229,airliner_s_002160.png,84.45714285714286
230,airliner_s_002283.png,92.62857142857143
231,airliner_s_002307.png,86.57142857142857
232,airliner_s_002312.png,87.33333333333333
233,airplane_s_000005.png,80.85714285714286
234,airplane_s_000007.png,76.82857142857142
235,airplane_s_000019.png,78.05714285714286
236,airplane_s_000025.png,85.42857142857143
237,airplane_s_000054.png,85.14285714285714
238,airplane_s_000086.png,89.2
239,airplane_s_000145.png,88.28571428571429
240,airplane_s_000240.png,86.51428571428572
241,airplane_s_000359.png,95.6
242,alauda_arvensis_s_000010.png,84.6
243,alauda_arvensis_s_000028.png,87.91428571428571
244,alauda_arvensis_s_000089.png,83.11111111111111
245,alauda_arvensis_s_000092.png,87.02857142857142
246,alauda_arvensis_s_000100.png,88.37142857142857
247,alauda_arvensis_s_000106.png,90.33333333333333
248,alauda_arvensis_s_000163.png,87.65714285714286
249,alauda_arvensis_s_000176.png,82.74285714285715
250,alauda_arvensis_s_000275.png,84.94285714285714
251,alauda_arvensis_s_000321.png,86.22857142857143
252,alauda_arvensis_s_000440.png,80.63888888888889
253,alauda_arvensis_s_000452.png,90.28571428571429
254,alauda_arvensis_s_000559.png,85.86111111111111
255,alauda_arvensis_s_000581.png,83.74285714285715
256,alauda_arvensis_s_000615.png,91.58974358974359
257,alauda_arvensis_s_000744.png,81.94285714285714
258,alauda_arvensis_s_000753.png,82.6
259,alauda_arvensis_s_000789.png,89.14285714285714
260,alauda_arvensis_s_000804.png,87.77142857142857
261,alauda_arvensis_s_000863.png,92.17142857142858
262,alauda_arvensis_s_000891.png,87.11428571428571
263,alauda_arvensis_s_000967.png,86.71428571428571
264,alauda_arvensis_s_000975.png,81.57142857142857
265,alauda_arvensis_s_001138.png,83.6
266,alauda_arvensis_s_001143.png,84.28571428571429
267,alauda_arvensis_s_001161.png,89.77142857142857
268,alauda_arvensis_s_001166.png,88.75
269,alauda_arvensis_s_001231.png,93.62857142857143
270,alauda_arvensis_s_001239.png,82.25714285714285
271,alces_alces_s_000012.png,57.65714285714286
272,alces_alces_s_000026.png,47.77142857142857
273,alces_alces_s_000047.png,61.628571428571426
274,alces_alces_s_000166.png,51.51428571428571
275,alces_alces_s_000236.png,29.085714285714285
276,alces_alces_s_000241.png,59.714285714285715
277,alces_alces_s_000256.png,79.05714285714286
278,alces_alces_s_000279.png,57.8
279,alces_alces_s_000284.png,70.68571428571428
280,alces_alces_s_000340.png,41.256410256410255
281,alces_alces_s_000343.png,66.51428571428572
282,alces_alces_s_000347.png,40.22857142857143
283,alces_alces_s_000498.png,55.2
284,alces_alces_s_000621.png,53.08571428571429
285,alces_alces_s_000636.png,46.371428571428574
286,alces_alces_s_000718.png,43.857142857142854
287,alces_alces_s_000737.png,50.51428571428571
288,alces_alces_s_000881.png,59.91428571428571
289,alces_alces_s_000935.png,43.51428571428571
290,alces_alces_s_000966.png,34.68571428571428
291,alces_alces_s_001056.png,66.25714285714285
292,alces_alces_s_001212.png,37.34285714285714
293,alces_alces_s_001339.png,34.114285714285714
294,alces_alces_s_001359.png,44.05714285714286
295,alces_alces_s_001360.png,32.2
296,alces_alces_s_001406.png,55.34285714285714
297,alces_alces_s_001450.png,61.74285714285714
298,alces_alces_s_001486.png,61.885714285714286
299,alces_alces_s_001491.png,79.94285714285714
300,alces_alces_s_001508.png,40.42857142857143
301,alces_alces_s_001534.png,68.54285714285714
302,alces_alces_s_001536.png,47.94285714285714
303,alces_alces_s_001605.png,42.857142857142854
304,alces_alces_s_001648.png,40.2
305,alces_alces_s_001700.png,44.5
306,alces_alces_s_002237.png,50.68571428571428
307,alces_alces_s_002283.png,57.0
308,alces_alces_s_002287.png,48.611111111111114
309,alces_alces_s_002323.png,51.57142857142857
310,alces_alces_s_002328.png,60.69444444444444
311,alley_cat_s_000013.png,61.22857142857143
312,alley_cat_s_000030.png,86.17142857142858
313,alley_cat_s_000157.png,76.48571428571428
314,alley_cat_s_000585.png,80.25
315,alley_cat_s_000777.png,64.74285714285715
316,alley_cat_s_000853.png,89.62857142857143
317,alley_cat_s_000955.png,77.88571428571429
318,alley_cat_s_001141.png,79.62857142857143
319,alley_cat_s_001186.png,53.94285714285714
320,alley_cat_s_001424.png,80.85714285714286
321,alley_cat_s_001902.png,79.14285714285714
322,alley_cat_s_002164.png,83.8
323,alley_cat_s_002200.png,87.91428571428571
324,alley_cat_s_002204.png,87.91428571428571
325,alley_cat_s_002220.png,86.17142857142858
326,alley_cat_s_002291.png,78.14285714285714
327,alley_cat_s_002309.png,79.0
328,alley_cat_s_002583.png,88.47222222222223
329,alley_cat_s_002588.png,87.94285714285714
330,alley_cat_s_002661.png,69.57142857142857
331,alley_cat_s_002686.png,68.68571428571428
332,alley_cat_s_002687.png,63.8
333,alley_cat_s_002773.png,79.62857142857143
334,alytes_obstetricans_s_000022.png,82.25
335,alytes_obstetricans_s_000062.png,80.51428571428572
336,alytes_obstetricans_s_000064.png,80.88571428571429
337,alytes_obstetricans_s_000068.png,85.85714285714286
338,alytes_obstetricans_s_000114.png,82.11428571428571
339,alytes_obstetricans_s_000125.png,78.75
340,alytes_obstetricans_s_000147.png,78.14285714285714
341,alytes_obstetricans_s_000165.png,78.68571428571428
342,alytes_obstetricans_s_000185.png,66.37142857142857
343,alytes_obstetricans_s_000190.png,87.54285714285714
344,alytes_obstetricans_s_000201.png,85.38888888888889
345,alytes_obstetricans_s_000205.png,76.94285714285714
346,alytes_obstetricans_s_000217.png,74.22857142857143
347,alytes_obstetricans_s_000233.png,66.31428571428572
348,alytes_obstetricans_s_000235.png,82.17142857142858
349,alytes_obstetricans_s_000264.png,80.71428571428571
350,alytes_obstetricans_s_000287.png,89.85714285714286
351,alytes_obstetricans_s_000319.png,74.6
352,alytes_obstetricans_s_000347.png,86.48571428571428
353,alytes_obstetricans_s_000379.png,79.14285714285714
354,alytes_obstetricans_s_000392.png,76.4
355,alytes_obstetricans_s_000475.png,80.42857142857143
356,alytes_obstetricans_s_000527.png,90.22857142857143
357,ambulance_s_000094.png,74.25714285714285
358,ambulance_s_000365.png,54.861111111111114
359,ambulance_s_001316.png,85.11428571428571
360,ambulance_s_001676.png,88.54285714285714
361,ambulance_s_001816.png,79.31428571428572
362,ambulance_s_001819.png,54.142857142857146
363,ambulance_s_002813.png,70.48571428571428
364,american_elk_s_000001.png,66.77142857142857
365,american_elk_s_000021.png,72.88571428571429
366,american_elk_s_000045.png,65.97435897435898
367,american_elk_s_000072.png,75.25
368,american_elk_s_000092.png,68.74285714285715
369,american_elk_s_000096.png,61.22857142857143
370,american_elk_s_000097.png,79.88571428571429
371,american_elk_s_000126.png,51.42857142857143
372,american_elk_s_000153.png,60.8
373,american_elk_s_000154.png,75.68571428571428
374,american_elk_s_000423.png,82.08571428571429
375,american_elk_s_000530.png,75.11428571428571
376,american_elk_s_000534.png,80.88571428571429
377,american_elk_s_000598.png,77.27777777777777
378,american_elk_s_000664.png,40.57142857142857
379,american_elk_s_000670.png,80.0
380,american_elk_s_000679.png,63.285714285714285
381,american_elk_s_000774.png,87.17142857142858
382,american_elk_s_000873.png,64.48571428571428
383,american_elk_s_000879.png,79.57142857142857
384,american_elk_s_000963.png,76.02777777777777
385,american_elk_s_000985.png,62.68571428571428
386,american_elk_s_000987.png,64.34285714285714
387,american_elk_s_001040.png,85.48571428571428
388,american_elk_s_001075.png,68.37142857142857
389,american_elk_s_001285.png,60.97142857142857
390,american_elk_s_001297.png,60.77142857142857
391,american_elk_s_001370.png,78.57142857142857
392,american_elk_s_001531.png,64.31428571428572
393,american_elk_s_001535.png,74.37142857142857
394,american_elk_s_001633.png,66.4
395,american_elk_s_001672.png,71.88571428571429
396,american_elk_s_001819.png,55.25
397,american_green_toad_s_000115.png,75.45714285714286
398,american_saddle_horse_s_000006.png,90.33333333333333
399,american_saddle_horse_s_000008.png,86.17142857142858
400,american_saddle_horse_s_000010.png,83.42857142857143
401,american_saddle_horse_s_000025.png,83.66666666666667
402,american_saddle_horse_s_000153.png,90.57142857142857
403,american_saddle_horse_s_000232.png,89.42857142857143
404,american_saddle_horse_s_000244.png,84.8
405,american_saddle_horse_s_000264.png,85.42857142857143
406,american_toad_s_000054.png,77.54285714285714
407,american_toad_s_000062.png,82.82857142857142
408,american_toad_s_000071.png,81.05714285714286
409,american_toad_s_000258.png,73.94285714285714
410,american_toad_s_000352.png,77.82857142857142
411,american_toad_s_000394.png,76.80555555555556
412,american_toad_s_000402.png,90.0
413,american_toad_s_000436.png,81.22857142857143
414,american_toad_s_000442.png,73.08571428571429
415,american_toad_s_000448.png,82.97142857142858
416,american_toad_s_000520.png,83.05714285714286
417,american_toad_s_000561.png,83.74285714285715
418,american_toad_s_000604.png,82.57142857142857
419,american_toad_s_000714.png,73.37142857142857
420,american_toad_s_000746.png,81.85714285714286
421,american_toad_s_000785.png,85.54285714285714
422,american_toad_s_000794.png,88.28571428571429
423,american_toad_s_000824.png,76.8
424,american_toad_s_000863.png,70.68571428571428
425,american_toad_s_000913.png,77.91428571428571
426,american_toad_s_000917.png,83.25714285714285
427,american_toad_s_000961.png,82.22857142857143
428,american_toad_s_000968.png,79.17142857142858
429,american_toad_s_001067.png,82.48571428571428
430,american_toad_s_001103.png,86.71428571428571
431,american_toad_s_001123.png,83.22857142857143
432,american_toad_s_001133.png,66.14285714285714
433,american_toad_s_001253.png,87.8
434,american_toad_s_001266.png,77.65714285714286
435,american_toad_s_001292.png,82.94285714285714
436,american_toad_s_001304.png,86.65714285714286
437,american_toad_s_001683.png,82.6
438,amphibious_aircraft_s_000041.png,37.2
439,amphibious_aircraft_s_000044.png,68.42857142857143
440,amphibious_aircraft_s_000131.png,72.74285714285715
441,amphibious_aircraft_s_000184.png,82.85714285714286
442,amphibious_aircraft_s_000245.png,62.114285714285714
443,amphibious_aircraft_s_000343.png,82.65714285714286
444,amphibious_aircraft_s_000350.png,64.425
445,amphibious_aircraft_s_000514.png,65.33333333333333
446,amphibious_aircraft_s_000633.png,70.82857142857142
447,amphibious_aircraft_s_000728.png,89.88571428571429
448,amphibious_aircraft_s_000733.png,66.11111111111111
449,amphibious_aircraft_s_000877.png,73.97142857142858
450,amphibious_aircraft_s_000994.png,72.31428571428572
451,amphibious_aircraft_s_001336.png,78.57142857142857
452,amphibious_aircraft_s_001466.png,86.2
453,amphibious_aircraft_s_001527.png,78.71428571428571
454,anthus_pratensis_s_000055.png,89.25641025641026
455,anthus_pratensis_s_000177.png,90.11428571428571
456,anthus_pratensis_s_000327.png,88.47222222222223
457,anthus_pratensis_s_000436.png,70.51428571428572
458,anthus_pratensis_s_000450.png,88.05128205128206
459,anthus_pratensis_s_000461.png,85.97142857142858
460,anthus_pratensis_s_000477.png,91.74285714285715
461,anthus_pratensis_s_000502.png,87.82857142857142
462,anthus_pratensis_s_000568.png,89.45714285714286
463,anthus_pratensis_s_000725.png,92.91428571428571
464,anthus_pratensis_s_000772.png,84.54285714285714
465,anthus_pratensis_s_000776.png,87.02857142857142
466,anthus_pratensis_s_000821.png,85.74285714285715
467,anthus_pratensis_s_000842.png,89.17142857142858
468,anthus_pratensis_s_001050.png,75.77142857142857
469,anthus_pratensis_s_001218.png,94.54285714285714
470,anthus_pratensis_s_001233.png,89.4
471,anthus_pratensis_s_001260.png,87.80555555555556
472,anuran_s_000138.png,88.77142857142857
473,anuran_s_000578.png,71.8
474,anuran_s_000594.png,89.08571428571429
475,anuran_s_000647.png,77.02857142857142
476,anuran_s_000703.png,78.45714285714286
477,anuran_s_000719.png,85.77142857142857
478,anuran_s_000738.png,75.17142857142858
479,anuran_s_000762.png,77.94444444444444
480,anuran_s_000768.png,89.25714285714285
481,anuran_s_000774.png,82.91666666666667
482,anuran_s_000788.png,78.27777777777777
483,anuran_s_000792.png,89.88571428571429
484,appaloosa_s_000027.png,88.34285714285714
485,appaloosa_s_000034.png,85.57142857142857
486,appaloosa_s_000035.png,82.42857142857143
487,appaloosa_s_000044.png,84.88571428571429
488,appaloosa_s_000052.png,85.71428571428571
489,appaloosa_s_000063.png,87.48571428571428
490,appaloosa_s_000136.png,94.0
491,appaloosa_s_000194.png,75.51428571428572
492,appaloosa_s_000278.png,90.11428571428571
493,appaloosa_s_000279.png,88.08571428571429
494,appaloosa_s_000280.png,93.0
495,appaloosa_s_000281.png,90.11428571428571
496,appaloosa_s_000338.png,92.02857142857142
497,appaloosa_s_000346.png,91.17142857142858
498,appaloosa_s_000421.png,90.17142857142858
499,appaloosa_s_000467.png,91.02857142857142
500,appaloosa_s_000468.png,88.42857142857143
501,appaloosa_s_000507.png,87.74285714285715
502,appaloosa_s_000649.png,85.25714285714285
503,appaloosa_s_001000.png,90.42857142857143
504,appaloosa_s_001027.png,91.02857142857142
505,appaloosa_s_001580.png,92.4
506,appaloosa_s_001590.png,88.14285714285714
507,appaloosa_s_001714.png,87.14285714285714
508,appaloosa_s_001787.png,83.77142857142857
509,appaloosa_s_001912.png,80.37142857142857
510,appaloosa_s_001915.png,69.77142857142857
511,appaloosa_s_001926.png,59.333333333333336
512,appaloosa_s_001936.png,87.51428571428572
513,appaloosa_s_001938.png,79.14285714285714
514,appaloosa_s_001945.png,87.86842105263158
515,appaloosa_s_001946.png,86.65714285714286
516,appaloosa_s_001975.png,84.31428571428572
517,appaloosa_s_002006.png,89.85714285714286
518,appaloosa_s_002014.png,57.714285714285715
519,appaloosa_s_002028.png,90.97142857142858
520,appaloosa_s_002074.png,81.91428571428571
521,appaloosa_s_002082.png,89.74285714285715
522,appaloosa_s_002132.png,86.14285714285714
523,appaloosa_s_002148.png,93.22857142857143
524,appaloosa_s_002166.png,88.77142857142857
525,appaloosa_s_002187.png,89.1025641025641
526,appaloosa_s_002188.png,90.37142857142857
527,appaloosa_s_002203.png,91.91428571428571
528,appaloosa_s_002211.png,53.02857142857143
529,appaloosa_s_002228.png,85.45714285714286
530,appaloosa_s_002229.png,81.65714285714286
531,appaloosa_s_002239.png,65.48571428571428
532,appaloosa_s_002244.png,86.62857142857143
533,appaloosa_s_002260.png,87.71428571428571
534,appaloosa_s_002276.png,82.71428571428571
535,appaloosa_s_002278.png,80.02857142857142
536,appaloosa_s_002281.png,64.17142857142858
537,appaloosa_s_002284.png,82.97142857142858
538,appaloosa_s_002297.png,85.25641025641026
539,appaloosa_s_002308.png,88.22857142857143
540,apteryx_s_000018.png,36.31428571428572
541,apteryx_s_000196.png,32.22857142857143
542,apteryx_s_000203.png,47.21052631578947
543,apteryx_s_000235.png,52.31428571428572
544,apteryx_s_000295.png,42.6
545,apteryx_s_000387.png,64.05555555555556
546,apteryx_s_000536.png,56.34285714285714
547,arab_s_000076.png,90.22857142857143
548,arab_s_000252.png,94.05714285714286
549,arab_s_000315.png,89.31428571428572
550,arab_s_000450.png,90.22857142857143
551,arab_s_000530.png,80.48571428571428
552,arabian_s_000015.png,87.4
553,arabian_s_000043.png,90.17142857142858
554,arabian_s_000044.png,87.97142857142858
555,arabian_s_000048.png,86.91428571428571
556,arabian_s_000053.png,91.83333333333333
557,arabian_s_000097.png,92.05714285714286
558,arabian_s_000126.png,90.37142857142857
559,arabian_s_000155.png,94.11428571428571
560,arabian_s_000160.png,90.14285714285714
561,arabian_s_000174.png,82.71428571428571
562,arabian_s_000175.png,83.45714285714286
563,arabian_s_000176.png,86.37142857142857
564,arabian_s_000235.png,10.285714285714286
565,arabian_s_000241.png,89.57142857142857
566,arabian_s_000281.png,84.77777777777777
567,arabian_s_000313.png,86.17142857142858
568,arabian_s_000322.png,78.74285714285715
569,arabian_s_000427.png,86.28571428571429
570,arabian_s_000431.png,90.57142857142857
571,arabian_s_000434.png,84.91428571428571
572,arabian_s_000436.png,91.6
573,arabian_s_000438.png,84.19444444444444
574,arabian_s_000439.png,71.82857142857142
575,arabian_s_000441.png,84.45714285714286
576,arabian_s_000443.png,86.38888888888889
577,arabian_s_000445.png,76.88571428571429
578,arabian_s_000500.png,89.54285714285714
579,arabian_s_000540.png,82.22857142857143
580,arabian_s_000543.png,83.82857142857142
581,arabian_s_000557.png,86.4
582,arabian_s_000559.png,86.77142857142857
583,arabian_s_000614.png,76.525
584,arabian_s_000662.png,91.42857142857143
585,arabian_s_000673.png,87.37142857142857
586,arabian_s_000677.png,83.54285714285714
587,arabian_s_000691.png,84.62857142857143
588,arabian_s_000773.png,88.05714285714286
589,arabian_s_000778.png,89.57142857142857
590,arabian_s_000780.png,80.31428571428572
591,arabian_s_000784.png,85.51428571428572
592,arabian_s_000786.png,65.42857142857143
593,arabian_s_000793.png,88.74285714285715
594,arabian_s_000889.png,85.2
595,arabian_s_000890.png,71.2
596,arabian_s_000892.png,84.4
597,arabian_s_000928.png,94.65714285714286
598,arabian_s_000988.png,90.5
599,arabian_s_001005.png,84.26315789473684
600,arabian_s_001013.png,84.82857142857142
601,arabian_s_001019.png,79.91666666666667
602,arabian_s_001102.png,87.11428571428571
603,arabian_s_001104.png,91.6
604,arabian_s_001122.png,80.28571428571429
605,arabian_s_001201.png,84.36111111111111
606,arabian_s_001207.png,87.37142857142857
607,arabian_s_001214.png,91.91666666666667
608,arabian_s_001216.png,90.97142857142858
609,arabian_s_001254.png,71.77142857142857
610,arabian_s_001255.png,88.94285714285714
611,arabian_s_001271.png,85.2
612,arabian_s_001273.png,85.85714285714286
613,arabian_s_001275.png,91.0
614,arabian_s_001285.png,85.56410256410257
615,arabian_s_001320.png,90.82857142857142
616,arabian_s_001357.png,83.88571428571429
617,arabian_s_001360.png,90.4
618,arabian_s_001363.png,84.97142857142858
619,arabian_s_001364.png,81.1025641025641
620,arabian_s_001372.png,84.91428571428571
621,arabian_s_001383.png,88.2
622,arabian_s_001386.png,86.91428571428571
623,arabian_s_001425.png,90.62857142857143
624,arabian_s_001435.png,84.27027027027027
625,arabian_s_001465.png,79.17142857142858
